time,altMsl,tas,vvi,mach,ias,alpha,nx,ny,nz,x,y,z
1.207190e+02,3.079123e+02,1.974833e+02,3.067924e+00,5.823677e-01,1.945779e+02,6.288718e+00,1.265246e+00,2.581472e+00,-4.466047e-03,-3.015531e+05,3.079215e+02,5.271499e+05
1.207360e+02,3.079674e+02,1.976525e+02,3.077029e+00,5.828668e-01,1.947441e+02,6.265231e+00,1.264261e+00,2.573694e+00,-4.292895e-03,-3.015564e+05,3.079735e+02,5.271507e+05
1.207530e+02,3.080226e+02,1.978218e+02,3.085490e+00,5.833667e-01,1.949104e+02,6.239496e+00,1.263196e+00,2.565379e+00,-4.165060e-03,-3.015597e+05,3.080257e+02,5.271514e+05
1.207690e+02,3.080596e+02,1.979348e+02,3.090743e+00,5.837002e-01,1.950214e+02,6.221255e+00,1.262436e+00,2.559203e+00,-4.087225e-03,-3.015628e+05,3.080750e+02,5.271521e+05
1.207860e+02,3.081151e+02,1.981045e+02,3.097961e+00,5.842009e-01,1.951881e+02,6.192561e+00,1.261223e+00,2.548854e+00,-3.995399e-03,-3.015660e+05,3.081274e+02,5.271529e+05
1.208030e+02,3.081706e+02,1.982744e+02,3.104347e+00,5.847024e-01,1.953550e+02,6.162615e+00,1.259968e+00,2.538348e+00,-3.933823e-03,-3.015693e+05,3.081799e+02,5.271537e+05
1.208190e+02,3.082263e+02,1.984445e+02,3.109904e+00,5.852044e-01,1.955220e+02,6.131759e+00,1.258687e+00,2.527824e+00,-3.880691e-03,-3.015724e+05,3.082294e+02,5.271544e+05
1.208360e+02,3.082820e+02,1.986149e+02,3.114604e+00,5.857073e-01,1.956894e+02,6.100310e+00,1.257364e+00,2.516584e+00,-3.827668e-03,-3.015757e+05,3.082820e+02,5.271552e+05
1.208530e+02,3.083192e+02,1.987286e+02,3.117249e+00,5.860428e-01,1.958011e+02,6.079197e+00,1.256473e+00,2.509030e+00,-3.800830e-03,-3.015790e+05,3.083348e+02,5.271560e+05
1.208690e+02,3.083751e+02,1.988994e+02,3.120501e+00,5.865468e-01,1.959688e+02,6.047523e+00,1.255153e+00,2.498131e+00,-3.764472e-03,-3.015821e+05,3.083845e+02,5.271567e+05
1.208860e+02,3.084310e+02,1.990704e+02,3.122929e+00,5.870513e-01,1.961367e+02,6.016092e+00,1.253855e+00,2.487697e+00,-3.722691e-03,-3.015854e+05,3.084373e+02,5.271575e+05
1.209030e+02,3.084870e+02,1.992416e+02,3.124550e+00,5.875566e-01,1.963049e+02,5.985147e+00,1.252569e+00,2.477450e+00,-3.678929e-03,-3.015886e+05,3.084901e+02,5.271584e+05
1.209190e+02,3.085243e+02,1.993558e+02,3.125197e+00,5.878937e-01,1.964171e+02,5.964902e+00,1.251733e+00,2.470946e+00,-3.652106e-03,-3.015917e+05,3.085399e+02,5.271591e+05
1.209360e+02,3.085802e+02,1.995273e+02,3.125557e+00,5.883999e-01,1.965855e+02,5.935258e+00,1.250521e+00,2.461816e+00,-3.611840e-03,-3.015950e+05,3.085927e+02,5.271600e+05
1.209530e+02,3.086362e+02,1.996990e+02,3.125232e+00,5.889067e-01,1.967542e+02,5.906609e+00,1.249356e+00,2.453412e+00,-3.568997e-03,-3.015983e+05,3.086456e+02,5.271608e+05
1.209690e+02,3.086922e+02,1.998709e+02,3.124271e+00,5.894139e-01,1.969230e+02,5.879085e+00,1.248236e+00,2.445726e+00,-3.526577e-03,-3.016014e+05,3.086953e+02,5.271616e+05
1.209860e+02,3.087482e+02,2.000430e+02,3.122729e+00,5.899216e-01,1.970920e+02,5.852774e+00,1.247178e+00,2.438803e+00,-3.491251e-03,-3.016047e+05,3.087482e+02,5.271624e+05
1.210030e+02,3.087855e+02,2.001577e+02,3.121404e+00,5.902603e-01,1.972047e+02,5.835944e+00,1.246507e+00,2.434613e+00,-3.468731e-03,-3.016080e+05,3.088011e+02,5.271633e+05
1.210190e+02,3.088414e+02,2.003300e+02,3.119016e+00,5.907687e-01,1.973739e+02,5.811778e+00,1.245543e+00,2.429055e+00,-3.439304e-03,-3.016111e+05,3.088507e+02,5.271641e+05
1.210360e+02,3.088972e+02,2.005024e+02,3.116193e+00,5.912774e-01,1.975432e+02,5.788920e+00,1.244636e+00,2.424248e+00,-3.420843e-03,-3.016144e+05,3.089035e+02,5.271650e+05
1.210530e+02,3.089531e+02,2.006749e+02,3.112981e+00,5.917865e-01,1.977126e+02,5.767362e+00,1.243787e+00,2.420046e+00,-3.410105e-03,-3.016177e+05,3.089562e+02,5.271659e+05
1.210690e+02,3.089903e+02,2.007899e+02,3.110644e+00,5.921260e-01,1.978256e+02,5.753705e+00,1.243252e+00,2.417638e+00,-3.407466e-03,-3.016208e+05,3.090058e+02,5.271667e+05
1.210860e+02,3.090460e+02,2.009625e+02,3.106885e+00,5.926354e-01,1.979951e+02,5.734252e+00,1.242490e+00,2.414636e+00,-3.417393e-03,-3.016241e+05,3.090584e+02,5.271676e+05
1.211030e+02,3.091017e+02,2.011352e+02,3.102853e+00,5.931451e-01,1.981647e+02,5.716000e+00,1.241777e+00,2.412076e+00,-3.437934e-03,-3.016274e+05,3.091110e+02,5.271685e+05
1.211190e+02,3.091573e+02,2.013080e+02,3.098577e+00,5.936549e-01,1.983344e+02,5.698890e+00,1.241112e+00,2.409963e+00,-3.465129e-03,-3.016305e+05,3.091604e+02,5.271694e+05
1.211360e+02,3.092128e+02,2.014808e+02,3.094095e+00,5.941649e-01,1.985041e+02,5.682872e+00,1.240492e+00,2.408548e+00,-3.504578e-03,-3.016338e+05,3.092128e+02,5.271703e+05
1.211530e+02,3.092498e+02,2.015961e+02,3.091014e+00,5.945050e-01,1.986173e+02,5.672757e+00,1.240102e+00,2.407886e+00,-3.540188e-03,-3.016371e+05,3.092652e+02,5.271712e+05
1.211690e+02,3.093052e+02,2.017689e+02,3.086266e+00,5.950152e-01,1.987871e+02,5.658378e+00,1.239549e+00,2.407117e+00,-3.594974e-03,-3.016402e+05,3.093144e+02,5.271721e+05
1.211860e+02,3.093605e+02,2.019418e+02,3.081389e+00,5.955255e-01,1.989569e+02,5.644892e+00,1.239033e+00,2.406723e+00,-3.648841e-03,-3.016435e+05,3.093667e+02,5.271730e+05
1.212030e+02,3.094158e+02,2.021147e+02,3.076421e+00,5.960358e-01,1.991268e+02,5.632210e+00,1.238553e+00,2.406935e+00,-3.708049e-03,-3.016468e+05,3.094188e+02,5.271739e+05
1.212190e+02,3.094525e+02,2.022300e+02,3.073073e+00,5.963761e-01,1.992400e+02,5.624151e+00,1.238250e+00,2.407252e+00,-3.744910e-03,-3.016499e+05,3.094679e+02,5.271748e+05
1.212360e+02,3.095077e+02,2.024030e+02,3.068011e+00,5.968864e-01,1.994099e+02,5.612585e+00,1.237817e+00,2.407873e+00,-3.790637e-03,-3.016532e+05,3.095199e+02,5.271758e+05
1.212530e+02,3.095627e+02,2.025759e+02,3.062909e+00,5.973968e-01,1.995797e+02,5.601568e+00,1.237405e+00,2.408723e+00,-3.830053e-03,-3.016565e+05,3.095718e+02,5.271767e+05
1.212690e+02,3.096176e+02,2.027489e+02,3.057795e+00,5.979073e-01,1.997496e+02,5.590997e+00,1.237015e+00,2.409935e+00,-3.859530e-03,-3.016596e+05,3.096206e+02,5.271777e+05
1.212860e+02,3.096724e+02,2.029218e+02,3.052673e+00,5.984176e-01,1.999194e+02,5.580778e+00,1.236637e+00,2.411147e+00,-3.879718e-03,-3.016629e+05,3.096724e+02,5.271786e+05
1.213030e+02,3.097089e+02,2.030372e+02,3.049252e+00,5.987579e-01,2.000327e+02,5.574116e+00,1.236388e+00,2.411862e+00,-3.889144e-03,-3.016662e+05,3.097242e+02,5.271796e+05
1.213190e+02,3.097636e+02,2.032101e+02,3.044112e+00,5.992683e-01,2.002026e+02,5.564293e+00,1.236022e+00,2.413084e+00,-3.887876e-03,-3.016693e+05,3.097727e+02,5.271806e+05
1.213360e+02,3.098182e+02,2.033830e+02,3.038965e+00,5.997787e-01,2.003724e+02,5.554608e+00,1.235661e+00,2.414292e+00,-3.879599e-03,-3.016726e+05,3.098243e+02,5.271816e+05
1.213530e+02,3.098727e+02,2.035560e+02,3.033800e+00,6.002892e-01,2.005423e+02,5.545004e+00,1.235301e+00,2.415335e+00,-3.869745e-03,-3.016760e+05,3.098757e+02,5.271826e+05
1.213690e+02,3.099090e+02,2.036713e+02,3.030342e+00,6.006294e-01,2.006555e+02,5.538614e+00,1.235059e+00,2.415961e+00,-3.855039e-03,-3.016791e+05,3.099241e+02,5.271835e+05
1.213860e+02,3.099633e+02,2.038443e+02,3.025130e+00,6.011399e-01,2.008254e+02,5.529031e+00,1.234696e+00,2.416895e+00,-3.826570e-03,-3.016824e+05,3.099754e+02,5.271845e+05
1.214030e+02,3.100176e+02,2.040172e+02,3.019883e+00,6.016502e-01,2.009952e+02,5.519401e+00,1.234331e+00,2.417733e+00,-3.807345e-03,-3.016857e+05,3.100266e+02,5.271856e+05
1.214190e+02,3.100717e+02,2.041902e+02,3.014591e+00,6.021607e-01,2.011651e+02,5.509700e+00,1.233962e+00,2.418452e+00,-3.791084e-03,-3.016888e+05,3.100747e+02,5.271865e+05
1.214360e+02,3.101258e+02,2.043631e+02,3.009246e+00,6.026711e-01,2.013350e+02,5.499893e+00,1.233587e+00,2.419108e+00,-3.765456e-03,-3.016921e+05,3.101258e+02,5.271876e+05
1.214530e+02,3.101617e+02,2.044785e+02,3.005652e+00,6.030115e-01,2.014482e+02,5.493283e+00,1.233334e+00,2.419555e+00,-3.755563e-03,-3.016954e+05,3.101768e+02,5.271886e+05
1.214700e+02,3.102156e+02,2.046514e+02,3.000212e+00,6.035219e-01,2.016181e+02,5.483239e+00,1.232953e+00,2.420215e+00,-3.754401e-03,-3.016987e+05,3.102276e+02,5.271897e+05
1.214860e+02,3.102694e+02,2.048244e+02,2.994705e+00,6.040323e-01,2.017880e+02,5.473007e+00,1.232563e+00,2.420734e+00,-3.753456e-03,-3.017019e+05,3.102754e+02,5.271907e+05
1.215030e+02,3.103231e+02,2.049974e+02,2.989130e+00,6.045430e-01,2.019579e+02,5.462552e+00,1.232166e+00,2.421352e+00,-3.755945e-03,-3.017052e+05,3.103261e+02,5.271917e+05
1.215190e+02,3.103589e+02,2.051127e+02,2.985379e+00,6.048833e-01,2.020712e+02,5.455433e+00,1.231898e+00,2.421799e+00,-3.764317e-03,-3.017083e+05,3.103738e+02,5.271927e+05
1.215360e+02,3.104124e+02,2.052857e+02,2.979696e+00,6.053939e-01,2.022412e+02,5.444484e+00,1.231485e+00,2.422386e+00,-3.780965e-03,-3.017116e+05,3.104243e+02,5.271938e+05
1.215530e+02,3.104658e+02,2.054588e+02,2.973931e+00,6.059045e-01,2.024111e+02,5.433161e+00,1.231054e+00,2.422700e+00,-3.791188e-03,-3.017149e+05,3.104747e+02,5.271949e+05
1.215690e+02,3.105191e+02,2.056318e+02,2.968083e+00,6.064152e-01,2.025810e+02,5.421400e+00,1.230609e+00,2.423139e+00,-3.803686e-03,-3.017181e+05,3.105220e+02,5.271959e+05
1.215860e+02,3.105723e+02,2.058048e+02,2.962147e+00,6.069259e-01,2.027510e+02,5.409123e+00,1.230145e+00,2.423452e+00,-3.821750e-03,-3.017214e+05,3.105723e+02,5.271971e+05
1.216030e+02,3.106076e+02,2.059202e+02,2.958128e+00,6.072663e-01,2.028643e+02,5.400617e+00,1.229820e+00,2.423341e+00,-3.830794e-03,-3.017247e+05,3.106224e+02,5.271982e+05
1.216190e+02,3.106606e+02,2.060933e+02,2.951986e+00,6.077772e-01,2.030343e+02,5.387337e+00,1.229305e+00,2.422887e+00,-3.829472e-03,-3.017278e+05,3.106695e+02,5.271992e+05
1.216360e+02,3.107135e+02,2.062664e+02,2.945697e+00,6.082881e-01,2.032043e+02,5.373381e+00,1.228766e+00,2.422296e+00,-3.826902e-03,-3.017311e+05,3.107194e+02,5.272003e+05
1.216530e+02,3.107663e+02,2.064396e+02,2.939239e+00,6.087991e-01,2.033744e+02,5.358691e+00,1.228196e+00,2.421286e+00,-3.824435e-03,-3.017345e+05,3.107692e+02,5.272015e+05
1.216690e+02,3.108014e+02,2.065550e+02,2.934821e+00,6.091398e-01,2.034878e+02,5.348472e+00,1.227794e+00,2.420218e+00,-3.812897e-03,-3.017376e+05,3.108161e+02,5.272025e+05
1.216860e+02,3.108539e+02,2.067283e+02,2.927999e+00,6.096510e-01,2.036580e+02,5.332491e+00,1.227161e+00,2.418308e+00,-3.781904e-03,-3.017409e+05,3.108656e+02,5.272037e+05
1.217030e+02,3.109063e+02,2.069016e+02,2.920930e+00,6.101625e-01,2.038281e+02,5.315703e+00,1.226498e+00,2.416098e+00,-3.755018e-03,-3.017442e+05,3.109151e+02,5.272048e+05
1.217190e+02,3.109586e+02,2.070749e+02,2.913586e+00,6.106741e-01,2.039984e+02,5.298082e+00,1.225801e+00,2.413422e+00,-3.725920e-03,-3.017474e+05,3.109615e+02,5.272059e+05
1.217360e+02,3.110107e+02,2.072484e+02,2.905921e+00,6.111859e-01,2.041688e+02,5.279631e+00,1.225060e+00,2.410001e+00,-3.670633e-03,-3.017507e+05,3.110108e+02,5.272071e+05
1.217530e+02,3.110454e+02,2.073640e+02,2.900620e+00,6.115272e-01,2.042823e+02,5.266878e+00,1.224548e+00,2.407559e+00,-3.630457e-03,-3.017540e+05,3.110599e+02,5.272083e+05
1.217690e+02,3.110973e+02,2.075376e+02,2.892369e+00,6.120395e-01,2.044528e+02,5.247072e+00,1.223759e+00,2.403703e+00,-3.582248e-03,-3.017571e+05,3.111060e+02,5.272094e+05
1.217860e+02,3.111490e+02,2.077112e+02,2.883725e+00,6.125519e-01,2.046234e+02,5.226467e+00,1.222932e+00,2.399186e+00,-3.527011e-03,-3.017605e+05,3.111548e+02,5.272106e+05
1.218030e+02,3.112006e+02,2.078850e+02,2.874651e+00,6.130647e-01,2.047940e+02,5.205095e+00,1.222069e+00,2.394185e+00,-3.453860e-03,-3.017638e+05,3.112035e+02,5.272118e+05
1.218190e+02,3.112349e+02,2.080009e+02,2.868354e+00,6.134067e-01,2.049079e+02,5.190439e+00,1.221482e+00,2.390764e+00,-3.410793e-03,-3.017669e+05,3.112492e+02,5.272129e+05
